cid,ts,acx,acy,acz,Date,Date Time,gyx,gyY,gyz,Time
ch003,1.65415E+12,-1480,2032,-19240,6/2/2022,"06/02/2022, 10:01:46",-1584,-325,-140,10:01:46
ch003,1.65415E+12,-1408,2084,-19276,6/2/2022,"06/02/2022, 10:01:46",-1584,-305,-197,10:01:46
ch003,1.65415E+12,-1488,1932,-19296,6/2/2022,"06/02/2022, 10:01:46",-1632,-369,-138,10:01:46
ch003,1.65415E+12,-1592,2036,-19268,6/2/2022,"06/02/2022, 10:01:46",-1568,-354,-104,10:01:46
ch003,1.65415E+12,-1164,2860,-18612,6/2/2022,"06/02/2022, 10:01:46",-1584,-1514,985,10:01:46
ch003,1.65415E+12,-1516,1972,-19408,6/2/2022,"06/02/2022, 10:01:46",-1616,-336,-147,10:01:46
ch003,1.65415E+12,-1580,1932,-19520,6/2/2022,"06/02/2022, 10:01:46",-1584,-313,-205,10:01:46
ch003,1.65415E+12,-1608,1992,-19340,6/2/2022,"06/02/2022, 10:01:46",-1584,-307,-203,10:01:46
ch003,1.65415E+12,-1500,2020,-19136,6/2/2022,"06/02/2022, 10:01:46",-1600,-339,-167,10:01:46
ch003,1.65415E+12,-1560,2040,-19240,6/2/2022,"06/02/2022, 10:01:46",-1616,-389,-117,10:01:46
ch003,1.65415E+12,-1508,1932,-19308,6/2/2022,"06/02/2022, 10:01:46",-1584,-310,-184,10:01:46
ch003,1.65415E+12,-1476,1952,-19204,6/2/2022,"06/02/2022, 10:01:46",-1584,-375,-112,10:01:46
ch003,1.65415E+12,-1412,2040,-19348,6/2/2022,"06/02/2022, 10:01:46",-1584,-349,-152,10:01:46
ch003,1.65415E+12,-1484,2008,-19292,6/2/2022,"06/02/2022, 10:01:46",-1552,-350,-171,10:01:46
ch003,1.65415E+12,-1448,1988,-19188,6/2/2022,"06/02/2022, 10:01:46",-1616,-352,-161,10:01:46
ch003,1.65415E+12,-1556,1928,-19208,6/2/2022,"06/02/2022, 10:01:46",-1584,-341,-147,10:01:46
ch003,1.65415E+12,-1496,1904,-19292,6/2/2022,"06/02/2022, 10:01:46",-1584,-346,-158,10:01:46
ch003,1.65415E+12,-1528,2000,-19244,6/2/2022,"06/02/2022, 10:01:46",-1584,-348,-160,10:01:46
ch003,1.65415E+12,-1412,1944,-19252,6/2/2022,"06/02/2022, 10:01:46",-1584,-340,-151,10:01:46
ch003,1.65415E+12,-1472,1980,-19128,6/2/2022,"06/02/2022, 10:01:46",-1552,-360,-104,10:01:46
ch003,1.65415E+12,-1536,1936,-19372,6/2/2022,"06/02/2022, 10:01:46",-1552,-316,-165,10:01:46
ch003,1.65415E+12,-1412,1880,-19416,6/2/2022,"06/02/2022, 10:01:46",-1616,-366,-157,10:01:46
ch003,1.65415E+12,-1456,1968,-19380,6/2/2022,"06/02/2022, 10:01:46",-1536,-350,-170,10:01:46
ch003,1.65415E+12,-1484,1988,-19232,6/2/2022,"06/02/2022, 10:01:46",-1568,-330,-170,10:01:46
ch003,1.65415E+12,-1504,2068,-19064,6/2/2022,"06/02/2022, 10:01:46",-1552,-350,-140,10:01:46
ch003,1.65415E+12,-1484,2092,-19064,6/2/2022,"06/02/2022, 10:01:46",-1584,-342,-149,10:01:46
ch003,1.65415E+12,-1448,2052,-19232,6/2/2022,"06/02/2022, 10:01:46",-1600,-375,-130,10:01:46
ch003,1.65415E+12,-1492,2100,-19268,6/2/2022,"06/02/2022, 10:01:46",-1584,-402,-138,10:01:46
ch003,1.65415E+12,-1512,1888,-19268,6/2/2022,"06/02/2022, 10:01:46",-1584,-344,-137,10:01:46
ch003,1.65415E+12,-1540,1948,-19328,6/2/2022,"06/02/2022, 10:01:46",-1552,-353,-165,10:01:46
ch003,1.65415E+12,-1392,2032,-19476,6/2/2022,"06/02/2022, 10:01:46",-1552,-331,-161,10:01:46
ch003,1.65415E+12,-1412,2124,-19240,6/2/2022,"06/02/2022, 10:01:46",-1568,-291,-185,10:01:46
ch003,1.65415E+12,-1476,2156,-19276,6/2/2022,"06/02/2022, 10:01:46",-1584,-346,-171,10:01:46
ch003,1.65415E+12,-1360,2044,-19452,6/2/2022,"06/02/2022, 10:01:46",-1584,-327,-204,10:01:46
ch003,1.65415E+12,-1516,2012,-19236,6/2/2022,"06/02/2022, 10:01:46",-1552,-342,-165,10:01:46
ch003,1.65415E+12,-1460,2140,-19252,6/2/2022,"06/02/2022, 10:01:46",-1552,-341,-152,10:01:46
ch003,1.65415E+12,-1540,2100,-19272,6/2/2022,"06/02/2022, 10:01:46",-1552,-304,-163,10:01:46
ch003,1.65415E+12,-1456,2068,-19408,6/2/2022,"06/02/2022, 10:01:46",-1552,-360,-146,10:01:46
ch003,1.65415E+12,-1468,2004,-19176,6/2/2022,"06/02/2022, 10:01:46",-1520,-304,-158,10:01:46
ch003,1.65415E+12,-1356,1976,-19104,6/2/2022,"06/02/2022, 10:01:46",-1552,-332,-186,10:01:46
ch003,1.65415E+12,-1504,1984,-19276,6/2/2022,"06/02/2022, 10:01:46",-1568,-335,-150,10:01:46
ch003,1.65415E+12,-1440,1948,-19124,6/2/2022,"06/02/2022, 10:01:46",-1552,-308,-169,10:01:46
ch003,1.65415E+12,-1460,1828,-19352,6/2/2022,"06/02/2022, 10:01:46",-1552,-316,-194,10:01:46
ch003,1.65415E+12,-1524,1908,-19136,6/2/2022,"06/02/2022, 10:01:46",-1552,-280,-232,10:01:46
ch003,1.65415E+12,-1604,1864,-19256,6/2/2022,"06/02/2022, 10:01:46",-1552,-349,-156,10:01:46
ch003,1.65415E+12,-1468,1724,-19148,6/2/2022,"06/02/2022, 10:01:46",-1552,-347,-152,10:01:46
ch003,1.65415E+12,-1540,1800,-19340,6/2/2022,"06/02/2022, 10:01:46",-1568,-363,-169,10:01:46
ch012,1.657E+12,-11556,10840,-3216,7/5/2022,"07/05/2022, 10:18:29",-960,-400,96,10:18:29
ch012,1.657E+12,-11040,10240,832,7/5/2022,"07/05/2022, 10:18:29",-976,-14937,4427,10:18:29
ch012,1.657E+12,-10592,7636,3600,7/5/2022,"07/05/2022, 10:18:29",-976,-1726,2401,10:18:29
ch012,1.657E+12,-10108,10240,3028,7/5/2022,"07/05/2022, 10:18:29",-992,8678,-10687,10:18:29
ch012,1.657E+12,-14868,8052,4048,7/5/2022,"07/05/2022, 10:18:29",-976,-10077,-2185,10:18:29
ch012,1.657E+12,-17864,-280,2840,7/5/2022,"07/05/2022, 10:18:29",-992,4237,2836,10:18:29
ch012,1.657E+12,-10232,5752,-6488,7/5/2022,"07/05/2022, 10:18:29",-944,-7673,3424,10:18:29
ch012,1.657E+12,-17412,1116,-4812,7/5/2022,"07/05/2022, 10:18:29",-976,8296,382,10:18:29
ch012,1.657E+12,-15944,-2340,-6236,7/5/2022,"07/05/2022, 10:18:29",-960,7924,2841,10:18:29
ch012,1.657E+12,-8192,1980,-21400,7/5/2022,"07/05/2022, 10:18:29",-976,-5012,-8202,10:18:29
ch012,1.657E+12,-7176,3148,-15776,7/5/2022,"07/05/2022, 10:18:29",-960,1109,-3337,10:18:29
ch012,1.657E+12,-2796,-1872,-19508,7/5/2022,"07/05/2022, 10:18:29",-928,664,2912,10:18:29
ch012,1.657E+12,-5216,-5916,-17132,7/5/2022,"07/05/2022, 10:18:29",-928,13679,-4277,10:18:29
ch012,1.657E+12,-9672,11136,-2608,7/5/2022,"07/05/2022, 10:18:29",-928,805,625,10:18:29
ch012,1.657E+12,-9824,12248,-3352,7/5/2022,"07/05/2022, 10:18:29",-928,-466,-472,10:18:29
ch012,1.657E+12,220,2856,-19252,7/5/2022,"07/05/2022, 10:18:29",-944,1325,414,10:18:29
ch012,1.657E+12,2404,-3004,-18792,7/5/2022,"07/05/2022, 10:18:29",-896,376,-1190,10:18:29
ch012,1.657E+12,1212,-3468,-18928,7/5/2022,"07/05/2022, 10:18:29",-912,-31,-1033,10:18:29
ch012,1.657E+12,1576,-3388,-18880,7/5/2022,"07/05/2022, 10:18:29",-880,-618,-511,10:18:29
ch012,1.657E+12,1380,-3468,-19048,7/5/2022,"07/05/2022, 10:18:29",-896,-278,-117,10:18:29
ch012,1.657E+12,1432,-3288,-18928,7/5/2022,"07/05/2022, 10:18:29",-880,-216,-90,10:18:29
ch012,1.657E+12,1440,-3228,-18908,7/5/2022,"07/05/2022, 10:18:29",-880,-123,-76,10:18:29
ch012,1.657E+12,1344,-3204,-18820,7/5/2022,"07/05/2022, 10:18:29",-848,-239,-179,10:18:29
ch012,1.657E+12,1376,-3384,-18916,7/5/2022,"07/05/2022, 10:18:29",-832,-53,-113,10:18:29
ch012,1.657E+12,1336,-3280,-19104,7/5/2022,"07/05/2022, 10:18:29",-816,-107,-107,10:18:29
ch012,1.657E+12,1248,-3444,-18808,7/5/2022,"07/05/2022, 10:18:29",-864,-346,-242,10:18:29
ch012,1.657E+12,1380,-3952,-17752,7/5/2022,"07/05/2022, 10:18:29",-832,4264,5009,10:18:29
ch012,1.657E+12,1296,-2676,-19228,7/5/2022,"07/05/2022, 10:18:29",-848,3843,2613,10:18:29
ch012,1.657E+12,1188,-3820,-18428,7/5/2022,"07/05/2022, 10:18:29",-832,221,-555,10:18:29
ch012,1.657E+12,3172,-4188,-18336,7/5/2022,"07/05/2022, 10:18:29",-832,-153,-91,10:18:29
ch012,1.657E+12,2256,-4676,-17876,7/5/2022,"07/05/2022, 10:18:29",-768,-1029,747,10:18:29
ch012,1.657E+12,1272,-3004,-18712,7/5/2022,"07/05/2022, 10:18:29",-768,3850,5240,10:18:29
ch012,1.657E+12,3424,-4128,-18816,7/5/2022,"07/05/2022, 10:18:29",-800,-280,-67,10:18:29
ch012,1.657E+12,2332,-416,-18572,7/5/2022,"07/05/2022, 10:18:29",-784,-707,1138,10:18:29
ch012,1.657E+12,-8560,11644,-6744,7/5/2022,"07/05/2022, 10:18:29",-752,-2,-1240,10:18:29
ch012,1.65951E+12,-12448,8676,-6304,8/3/2022,"08/03/2022, 11:13:28",-3472,-12,-291,11:13:28
ch012,1.65951E+12,-11168,9248,-7436,8/3/2022,"08/03/2022, 11:13:30",-3488,4686,-5612,11:13:30
ch012,1.65951E+12,-9532,7604,-12192,8/3/2022,"08/03/2022, 11:13:30",-3504,703,2159,11:13:30
ch012,1.65951E+12,-10136,7752,-13456,8/3/2022,"08/03/2022, 11:13:30",-3504,376,-26,11:13:30
ch012,1.65951E+12,-9552,9808,-9556,8/3/2022,"08/03/2022, 11:13:30",-3440,-1378,-236,11:13:30
ch012,1.65951E+12,-5308,8244,-15688,8/3/2022,"08/03/2022, 11:13:30",-3392,-222,-722,11:13:30
ch012,1.65951E+12,-6824,6584,-12272,8/3/2022,"08/03/2022, 11:13:30",-3424,-1513,629,11:13:30
ch012,1.65951E+12,-2752,4236,1828,8/3/2022,"08/03/2022, 11:13:30",-3408,-32768,-822,11:13:30
ch012,1.65951E+12,-8740,-13632,196,8/3/2022,"08/03/2022, 11:13:30",-3392,2516,-5968,11:13:30
ch012,1.65951E+12,-8312,-28,-13040,8/3/2022,"08/03/2022, 11:13:30",-3440,634,-21615,11:13:30
ch012,1.65951E+12,-8836,-18520,24016,8/3/2022,"08/03/2022, 11:13:30",-3408,7893,-2825,11:13:30
ch012,1.65951E+12,-3616,-6256,12448,8/3/2022,"08/03/2022, 11:13:30",-3392,-1787,-13967,11:13:30
ch012,1.65951E+12,7216,-4036,10860,8/3/2022,"08/03/2022, 11:13:30",-3392,-6782,-6241,11:13:30
ch012,1.65951E+12,-13796,408,-8456,8/3/2022,"08/03/2022, 11:13:30",-3408,460,-2741,11:13:30
ch012,1.65951E+12,-12336,-2800,-6060,8/3/2022,"08/03/2022, 11:13:30",-3376,-1070,10795,11:13:30
ch012,1.65951E+12,-10396,-4940,-11552,8/3/2022,"08/03/2022, 11:13:30",-3360,7020,2632,11:13:30
ch012,1.65951E+12,-9140,-3416,-23432,8/3/2022,"08/03/2022, 11:13:30",-3312,-2593,-156,11:13:30
ch012,1.65951E+12,-2700,-7604,-18200,8/3/2022,"08/03/2022, 11:13:30",-3280,-1398,6716,11:13:30
ch012,1.65951E+12,-9596,-3556,-13568,8/3/2022,"08/03/2022, 11:13:30",-3248,5912,-10168,11:13:30
ch012,1.65951E+12,-10320,-3536,-12040,8/3/2022,"08/03/2022, 11:13:30",-3200,7424,-5717,11:13:30
ch012,1.65951E+12,-8120,-4544,-14540,8/3/2022,"08/03/2022, 11:13:30",-3168,-2242,-5247,11:13:30
ch012,1.65951E+12,-12200,-4688,-13456,8/3/2022,"08/03/2022, 11:13:30",-3104,7228,-14430,11:13:30
ch012,1.65951E+12,-11056,-8584,-12208,8/3/2022,"08/03/2022, 11:13:30",-3104,10335,5390,11:13:30
ch012,1.65951E+12,-1564,-13448,-7856,8/3/2022,"08/03/2022, 11:13:30",-3104,-8634,-3784,11:13:30
ch012,1.65951E+12,-8556,-7696,-10652,8/3/2022,"08/03/2022, 11:13:30",-3024,4604,59,11:13:30
ch012,1.65951E+12,-4668,-21992,-9708,8/3/2022,"08/03/2022, 11:13:30",-3008,-5763,-32768,11:13:30
ch012,1.65951E+12,-5604,-11280,-14512,8/3/2022,"08/03/2022, 11:13:30",-2960,6065,4180,11:13:30
ch012,1.65951E+12,13012,-9740,-19024,8/3/2022,"08/03/2022, 11:13:30",-2944,-16500,7543,11:13:30
ch012,1.65951E+12,-9776,4484,-16484,8/3/2022,"08/03/2022, 11:13:30",-2880,-4496,6603,11:13:30
ch012,1.65951E+12,-8944,1760,-14656,8/3/2022,"08/03/2022, 11:13:30",-2864,9140,4766,11:13:30
ch012,1.65951E+12,5672,17980,-32768,8/3/2022,"08/03/2022, 11:13:30",-2848,-1315,6453,11:13:30
ch012,1.65951E+12,5328,-12552,-2868,8/3/2022,"08/03/2022, 11:13:30",-2848,-5157,-7422,11:13:30
ch012,1.65951E+12,-6612,-7540,-14568,8/3/2022,"08/03/2022, 11:13:30",-2800,6942,1986,11:13:30
ch012,1.65951E+12,-9340,9904,-13116,8/3/2022,"08/03/2022, 11:13:30",-2816,-596,7043,11:13:30
ch012,1.65951E+12,-6784,828,-15656,8/3/2022,"08/03/2022, 11:13:30",-2800,-24382,14483,11:13:30
ch012,1.65951E+12,-6368,884,-18404,8/3/2022,"08/03/2022, 11:13:30",-2816,2850,-1919,11:13:30
ch012,1.65951E+12,-1480,2252,-18716,8/3/2022,"08/03/2022, 11:36:15",-3408,-172,-93,11:36:15
ch012,1.65951E+12,-1504,2184,-18888,8/3/2022,"08/03/2022, 11:36:15",-3408,-163,-99,11:36:15
ch012,1.65951E+12,-1420,2244,-18772,8/3/2022,"08/03/2022, 11:36:15",-3408,-138,-124,11:36:15
ch012,1.65951E+12,-1660,2168,-18632,8/3/2022,"08/03/2022, 11:36:15",-3376,-187,-86,11:36:15
ch012,1.65951E+12,-2532,2832,-18516,8/3/2022,"08/03/2022, 11:42:10",-3456,-574,-172,11:42:10
ch012,1.65951E+12,-472,10620,-21204,8/3/2022,"08/03/2022, 11:42:10",-3456,1264,-272,11:42:10
ch012,1.65951E+12,6280,13032,-14572,8/3/2022,"08/03/2022, 11:42:10",-3472,-5199,2378,11:42:10
ch012,1.65951E+12,11916,-100,17224,8/3/2022,"08/03/2022, 11:42:10",-3456,-4886,-10053,11:42:10
ch012,1.65951E+12,8264,-3956,11564,8/3/2022,"08/03/2022, 11:42:10",-3440,-577,37,11:42:10
ch012,1.65951E+12,564,-3536,15736,8/3/2022,"08/03/2022, 11:42:10",-3456,-5929,5972,11:42:10
ch012,1.65951E+12,13124,-2716,10848,8/3/2022,"08/03/2022, 11:42:10",-3392,8410,-5610,11:42:10
ch012,1.65951E+12,6724,17804,3060,8/3/2022,"08/03/2022, 11:42:10",-3376,16621,3344,11:42:10
ch012,1.65951E+12,-12168,10124,-520,8/3/2022,"08/03/2022, 11:42:10",-3360,-200,2810,11:42:10
ch012,1.65951E+12,-2368,13424,-8628,8/3/2022,"08/03/2022, 11:42:10",-3376,9551,17541,11:42:10
ch012,1.65951E+12,-4332,7004,-15976,8/3/2022,"08/03/2022, 11:42:10",-3376,-1526,893,11:42:10
ch012,1.65951E+12,-3644,11912,-7104,8/3/2022,"08/03/2022, 11:42:10",-3344,24520,19084,11:42:10
ch012,1.65951E+12,-1012,1944,-18784,8/3/2022,"08/03/2022, 11:42:10",-3328,-90,-185,11:42:10
ch012,1.65951E+12,-1276,2084,-18728,8/3/2022,"08/03/2022, 11:42:10",-3344,-223,-80,11:42:10
ch012,1.65951E+12,-1204,2044,-18916,8/3/2022,"08/03/2022, 11:42:10",-3328,-219,-91,11:42:10
ch012,1.65951E+12,-1340,2084,-18788,8/3/2022,"08/03/2022, 11:42:10",-3328,-190,-115,11:42:10
ch012,1.65951E+12,-1140,1892,-18856,8/3/2022,"08/03/2022, 11:42:10",-3328,-160,-120,11:42:10
ch012,1.65951E+12,-7024,2148,-18876,8/3/2022,"08/03/2022, 11:42:10",-3312,-14664,12415,11:42:10
ch012,1.65951E+12,-1024,2360,-18796,8/3/2022,"08/03/2022, 11:42:10",-3344,-168,-78,11:42:10
ch012,1.65951E+12,-972,2344,-18824,8/3/2022,"08/03/2022, 11:42:10",-3376,-181,-81,11:42:10
ch012,1.65951E+12,-1016,2256,-18852,8/3/2022,"08/03/2022, 11:42:10",-3328,-150,-118,11:42:10
ch012,1.65951E+12,-920,2296,-18852,8/3/2022,"08/03/2022, 11:42:10",-3344,-180,-113,11:42:10
ch012,1.65951E+12,-1112,2352,-18664,8/3/2022,"08/03/2022, 11:42:10",-3344,-181,-110,11:42:10
ch012,1.65951E+12,-960,2352,-18920,8/3/2022,"08/03/2022, 11:42:10",-3328,-178,-99,11:42:10
ch012,1.65951E+12,-984,2252,-18912,8/3/2022,"08/03/2022, 11:42:10",-3360,-206,-106,11:42:10
ch012,1.65951E+12,-1020,2264,-18788,8/3/2022,"08/03/2022, 11:42:10",-3344,-162,-91,11:42:10
ch012,1.65951E+12,-992,2372,-18828,8/3/2022,"08/03/2022, 11:42:10",-3376,-178,-114,11:42:10
ch012,1.65951E+12,-1020,2348,-18856,8/3/2022,"08/03/2022, 11:42:10",-3344,-189,-113,11:42:10
ch012,1.65951E+12,-976,2292,-18820,8/3/2022,"08/03/2022, 11:42:10",-3360,-191,-104,11:42:10
ch012,1.65951E+12,-1060,2296,-18780,8/3/2022,"08/03/2022, 11:42:10",-3376,-149,-109,11:42:10
ch012,1.65951E+12,-864,2252,-18776,8/3/2022,"08/03/2022, 11:42:10",-3360,-175,-95,11:42:10
ch012,1.65951E+12,-1008,2240,-18920,8/3/2022,"08/03/2022, 11:42:10",-3392,-156,-106,11:42:10
ch012,1.65951E+12,-1044,2340,-18844,8/3/2022,"08/03/2022, 11:42:10",-3424,-182,-97,11:42:10
ch012,1.65951E+12,-696,2708,-18880,8/3/2022,"08/03/2022, 11:42:10",-3392,-771,450,11:42:10
ch012,1.65951E+12,-964,2248,-18760,8/3/2022,"08/03/2022, 11:42:10",-3376,-301,-29,11:42:10
ch012,1.65951E+12,-1032,2284,-18760,8/3/2022,"08/03/2022, 11:42:10",-3376,-140,-167,11:42:10
ch012,1.65951E+12,-1092,2352,-18960,8/3/2022,"08/03/2022, 11:42:10",-3424,-210,-86,11:42:10
ch012,1.65951E+12,-952,2364,-18884,8/3/2022,"08/03/2022, 11:42:10",-3424,-172,-107,11:42:10
ch012,1.65951E+12,-1064,2308,-18936,8/3/2022,"08/03/2022, 11:42:10",-3424,-239,-77,11:42:10
ch012,1.65951E+12,-880,2380,-18728,8/3/2022,"08/03/2022, 11:42:10",-3408,-163,-118,11:42:10
ch012,1.65951E+12,-888,2416,-18824,8/3/2022,"08/03/2022, 11:42:10",-3456,-164,-84,11:42:10
ch012,1.65951E+12,512,6920,-13200,8/3/2022,"08/03/2022, 11:42:10",-3424,-13177,-13965,11:42:10
ch012,1.65951E+12,-4416,3560,-4940,8/3/2022,"08/03/2022, 11:42:10",-3456,-2611,3339,11:42:10
ch012,1.65951E+12,8448,4396,-756,8/3/2022,"08/03/2022, 11:42:10",-3488,-4382,-15035,11:42:10
ch012,1.65951E+12,-1524,-8876,20676,8/3/2022,"08/03/2022, 11:42:10",-3472,17910,22095,11:42:10
ch012,1.65951E+12,-3740,160,-18288,8/3/2022,"08/03/2022, 11:42:10",-3456,14518,-2176,11:42:10
ch012,1.65951E+12,-9984,-9952,-10460,8/3/2022,"08/03/2022, 11:42:10",-3488,13327,-18425,11:42:10
ch012,1.65951E+12,-3964,2520,-6808,8/3/2022,"08/03/2022, 11:42:10",-3488,5331,-5732,11:42:10
ch012,1.65951E+12,-576,2680,-18764,8/3/2022,"08/03/2022, 11:42:10",-3440,-1502,1227,11:42:10
ch012,1.65951E+12,13124,-2148,8336,8/3/2022,"08/03/2022, 11:42:10",-3536,-1691,856,11:42:10
ch012,1.65951E+12,13136,-2828,8444,8/3/2022,"08/03/2022, 11:42:10",-3552,-178,-268,11:42:10
ch012,1.65951E+12,9804,-5040,10288,8/3/2022,"08/03/2022, 11:42:10",-3520,11633,10242,11:42:10
ch012,1.65951E+12,6024,3332,13840,8/3/2022,"08/03/2022, 11:42:10",-3552,4077,3770,11:42:10
ch012,1.65951E+12,5164,6312,11124,8/3/2022,"08/03/2022, 11:42:10",-3504,897,7,11:42:10
ch012,1.65951E+12,6496,6256,12152,8/3/2022,"08/03/2022, 11:42:10",-3488,245,-630,11:42:10
ch012,1.65951E+12,9528,6048,10852,8/3/2022,"08/03/2022, 11:42:10",-3488,-2476,1470,11:42:10
ch012,1.65951E+12,5696,-11340,22456,8/3/2022,"08/03/2022, 11:42:10",-3488,-3990,-10930,11:42:10
ch012,1.65951E+12,14468,5960,-10944,8/3/2022,"08/03/2022, 11:42:10",-3456,-852,2025,11:42:10
ch012,1.65951E+12,2736,9684,-12120,8/3/2022,"08/03/2022, 11:42:10",-3424,-13742,1769,11:42:10
ch012,1.65951E+12,7424,12580,-12288,8/3/2022,"08/03/2022, 11:42:10",-3408,-1402,462,11:42:10
ch012,1.65951E+12,5168,8232,-19672,8/3/2022,"08/03/2022, 11:42:10",-3360,1895,-1684,11:42:10
ch012,1.65951E+12,-15288,11928,-26540,8/3/2022,"08/03/2022, 11:42:10",-3328,10117,-3159,11:42:10
ch012,1.65951E+12,-9600,7496,5536,8/3/2022,"08/03/2022, 11:42:10",-3312,-4900,-3991,11:42:10
ch012,1.65951E+12,8856,-5452,11748,8/3/2022,"08/03/2022, 11:42:10",-3264,-5785,347,11:42:10
ch012,1.65951E+12,9164,8412,2204,8/3/2022,"08/03/2022, 11:42:10",-3264,-299,31611,11:42:10
ch012,1.65951E+12,10880,13236,-608,8/3/2022,"08/03/2022, 11:42:10",-3248,6766,-830,11:42:10
ch012,1.65951E+12,15572,1564,10520,8/3/2022,"08/03/2022, 11:42:10",-3168,18520,-19550,11:42:10
ch012,1.65951E+12,2700,-1112,14016,8/3/2022,"08/03/2022, 11:42:10",-3152,390,-1608,11:42:10
ch012,1.65951E+12,11092,-336,14616,8/3/2022,"08/03/2022, 11:42:10",-3088,-5477,1382,11:42:10
ch012,1.65951E+12,12696,-10836,-5952,8/3/2022,"08/03/2022, 11:42:10",-3024,-3458,-2750,11:42:10
ch012,1.65951E+12,7816,-14900,-11488,8/3/2022,"08/03/2022, 11:42:10",-3008,-10644,-10669,11:42:10
ch012,1.65951E+12,-19120,-18940,10544,8/3/2022,"08/03/2022, 11:42:10",-2960,32767,-9520,11:42:10
